chr	start	end
chr11	63242395	63242515
chr21	38547643	38547983
chr2	197441226	197442171
chr18	10991846	10992519
chr2	98823347	98823557
chr6	154271310	154271421
chr8	1007240	1007381
chr19	664170	664516
chr10	129326366	129326784
chr19	27796712	27796907
chr4	152531912	152532176
chr10	121401395	121402773
chr8	92911602	92911872
chr3	6197050	6197256
chr3	102307575	102308592
chr10	5532245	5532416
chr17	13518541	13518826
chr10	125781651	125781996
chr17	13040239	13040417
chr12	25638893	25639625
chr15	80974989	80975184
chr1	197849379	197849559
chr1	178208701	178209024
chr6	68650126	68651408
chr5	12722572	12722931
chr7	51807339	51807570
chr11	5624617	5624752
chr4	81466062	81466241
chr16	2007264	2007497
chr2	174499923	174500260
chr10	123227267	123227333
chr10	43648086	43648974
chr16	34957965	34958104
chr8	1185145	1185751
chr20	20513988	20514322
chr11	1281387	1281528
chr17	5304578	5304749
chr1	162543062	162543623
chr17	81177031	81177177
chr3	1130957	1131476
chr9	9659937	9660273
chr18	75060632	75061490
chr8	92712126	92712973
chr3	4422739	4423106
chr1	162106495	162106828
chr14	98359060	98359354
chr5	27066270	27066541
chr10	128577290	128577643
chr4	131067180	131067782
chr6	164262009	164262252
chr22	35924159	35925264
chr7	114035512	114035660
chr19	56563334	56563483
chr16	89271456	89272099
chr3	105092701	105093574
chr7	48838191	48838532
chr8	2630299	2630946
chr8	42835264	42836354
chr11	127005097	127005307
chr2	72886434	72886933
chr15	99751529	99751823
chr21	24469891	24470231
chr1	186167340	186168217
chr12	3638329	3638486
chr4	164688796	164688957
chr19	56363618	56364381
chr15	84496075	84497009
chr19	44443661	44445184
chr21	35142767	35150917
chr17	14342301	14344802
chr16	84848714	84848920
chr19	55517545	55517879
chr2	56111808	56112133
chr9	42043159	42043502
chr6	166378445	166379514
chr1	113496896	113496998
chr16	86967394	86967526
chr1	185450061	185450205
chr1	243363359	243363701
chr11	59838597	59839336
chr12	6839037	6839530
chr16	49162125	49162402
chr11	132775434	132775789
chr17	14279651	14279932
chr10	1562445	1562677
chr10	58243383	58243711
chr11	132290739	132290816
chr17	81114999	81121225
chr20	3677327	3677491
chr1	240894733	240895024
chr2	82277361	82277641
chr1	243000761	243001074
chr11	129082655	129082815
chr3	4811525	4813081
chr9	16866804	16871163
chr13	19650899	19652932
chr19	48713995	48714322
chr17	16887677	16887982
chr12	22457013	22457347
chr20	25666062	25666370
chr6	49439793	49440131
chr5	20911699	20911778
chr11	134493128	134493238
chr11	7004974	7005136
chr9	83837696	83839632
chr3	1082857	1082960
chr17	2727516	2728128
chr14	98117220	98117892
chr12	18276130	18276410
chr16	90259700	90259825
chr8	47533726	47534211
chr14	98761783	98761963
chr16	86440524	86440795
chr20	7663368	7663472
chr6	71747203	71747379
chr16	58070728	58071006
chr8	50696593	50696958
chr7	49877523	49877756
chr7	49208908	49209194
chr14	102553918	102554074
chr4	71878468	71878671
chr16	50617821	50618104
chr3	96288830	96289565
chr4	166771814	166772138
chr8	50270577	50270936
chr20	30177688	30177847
chr2	197929057	197930465
chr17	15754470	15754668
chr17	4181209	4187463
chr6	49743540	49744378
chr1	193893148	193893337
chr2	4823777	4824358
chr17	12096330	12096466
chr20	13358224	13358339
chr19	23663981	23664333
chr9	29932466	29932663
chr1	182220346	182221491
chr2	6527091	6527243
chr1	113362290	113362578
chr21	37315107	37315901
chr1	169063307	169064382
chr6	53992244	53992397
chr19	57898229	57898396
chr7	115507035	115513141
chr7	5894946	5895982
chr17	6496555	6496901
chr5	8423528	8423800
chr13	47403743	47404207
chr1	5230959	5231307
chr2	206243206	206243555
chr1	185166864	185167040
chr17	11431623	11431985
chr3	106569978	106570385
chr11	7517681	7518054
chr8	1332090	1332348
chr6	159235148	159235412
chr2	207348433	207348620
chr16	50405989	50406535
chr20	15413508	15413663
chr11	59543492	59543730
chr9	42322238	42322715
chr3	105465760	105475140
chr16	86671000	86671224
chr3	106968050	106968282
chr16	30617625	30617781
chr13	33608318	33608463
chr18	40566148	40566372
chr17	15442194	15442339
chr10	133584058	133584329
chr15	22114898	22115052
chr9	8539159	8539393
chr7	65854297	65854602
chr15	80859591	80859953
chr10	57154095	57154220
chr16	30850150	30850295
chr5	60646105	60646651
chr5	22083200	22083315
chr1	196301128	196301261
chr21	27439205	27439419
chr4	76985845	76986038
chr16	31398155	31398372
chr10	130427803	130428057
chr1	189833032	189833364
chr9	11306250	11306608
chr4	167586887	167593710
chr3	105729586	105729789
chr20	1684007	1684254
chr20	7786845	7787200
chr15	96459079	96460237
chr7	1440295	1440652
chr10	122376433	122376774
chr11	59724502	59724841
chr18	23816283	23816816
chr1	183076041	183076314
chr10	124156994	124167567
chr1	162134883	162135160
chr22	40944174	40944338
chr9	72563604	72563972
chr16	1949033	1949116
chr1	235846464	235846631
chr13	44613096	44613443
chr5	21991972	21992541
chrX	129262734	129263039
chr17	14997263	14997624
chr22	26985409	26986183
chr1	113681955	113682371
chr21	30198874	30199250
chr1	3525277	3525464
chr1	167467385	167467544
chr20	9788214	9788408
chr2	106403463	106403612
chr7	14738483	14738772
chr1	157246806	157246975
chr19	27916685	27916855
chr2	177149726	177150873
chr16	57279987	57280164
chr8	92094617	92094959
chr16	89233579	89233680
chr9	13092715	13093009
chr8	43035973	43036847
chr9	76179540	76179874
chr11	6165936	6166095
chr14	23188643	23189358
chr6	73057970	73058276
chr7	64293438	64293803
chr20	23655789	23655891
chr1	188926451	188926766
chr20	7126230	7126588
chr20	9362705	9365219
chr6	74069978	74071186
chr16	86900157	86900493
chr22	47965772	47966074
chr2	3242174	3242263
chr11	62930982	62931226
chr5	8725350	8725836
chr9	73090271	73090357
chr1	116918024	116918281
chr18	73331227	73331769
chr9	85130778	85131418
chr7	151944772	151945130
chr18	2045657	2045790
chr17	13812145	13812252
chr2	56400362	56400673
chr12	23946162	23947573
chr2	82373843	82384804
chr15	91226599	91226991
chr2	115480694	115481579
chr13	51912876	51913346
chr19	28302891	28303198
chr4	151425538	151428094
chr14	98857080	98857294
chr10	534808	535750
chrX	31516479	31516764
chr4	69611179	69611484
chr15	90891512	90892662
chr3	8258487	8258756
chr15	25401461	25401825
chr8	3473912	3474611
chr5	50566078	50566149
chr5	328788	329168
chr8	92842748	92843017
chr6	160461111	160461939
chr3	89322268	89322636
chr4	129136499	129136947
chr9	36683999	36684194
chr1	183765707	183766043
chr17	12744563	12744762
chr12	22097095	22097383
chr17	19154979	19155134
chr5	18970222	18970407
chr22	39493415	39493541
chr2	120410092	120410280
chr14	107155185	107155324
chr4	151395602	151395998
chr3	99310411	99310718
chr14	99273869	99275537
chr10	39048462	39048575
chr22	30776899	30777224
chr14	102362547	102362888
chr8	93035252	93037165
chr13	43955648	43955767
chr9	73553725	73554021
chr2	83760651	83761713
chr3	89771790	89771918
chr2	9122697	9122907
chr6	54646572	54647578
chr10	59502871	59503050
chr12	127764772	127765220
chr10	49541154	49541622
chr17	724088	724633
chr8	5205969	5208524
chr3	5049523	5049872
chr8	4361173	4361398
chr11	5048481	5049142
chr9	2754143	2754525
chr17	9585399	9585584
chr18	10792164	10792366
chr6	163035822	163036165
chr21	23179429	23179511
chr10	3122033	3122481
chr9	37875774	37876112
chr15	25365559	25365854
chr9	11844612	11844763
chr10	2664254	2664400
chr21	28721039	28721332
chr8	3968527	3968958
chr21	32016054	32017572
chr1	193800803	193806172
chr8	1757505	1757702
chr17	27725940	27726081
chr3	89158738	89159092
chr5	55163742	55164095
chr15	87757652	87757998
chr6	47188895	47189223
chr3	5318540	5318657
chr5	56137598	56137701
chr21	29066193	29076593
chr20	25414956	25415158
chrX	18870892	18871089
chr11	128849574	128849880
chr9	13183608	13183951
chr18	45248931	45249079
chr14	98977909	98978286
chr12	21845338	21845561
chr2	106530181	106530655
chr1	159395282	159395638
chr3	100622280	100622799
chr11	1920797	1921194
chr1	176012216	176012502
chr14	99042361	99044578
chr21	46989297	46989470
chr19	41746764	41746902
chr6	512001	512186
chr8	5170605	5170839
chr17	10616123	10616471
chr12	15707586	15707909
chr16	50700285	50700906
chr8	42572066	42572225
chr16	30531171	30531674
chr5	60439015	60439322
chr16	58419852	58421791
chr2	106091205	106091859
chr16	85027506	85028110
chr10	131520884	131521604
chr11	131065861	131066117
chr7	63833272	63833378
chr9	28448967	28449201
chrX	152749940	152750291
chr14	98659503	98659699
chr20	5690697	5691532
chr8	92403012	92403325
chr11	131966156	131966358
chr6	167581047	167581385
chr12	26609836	26610019
chr19	23666527	23666846
chr16	31065756	31071255
chr11	8785751	8786025
chr7	6999452	6999699
chr7	49107918	49108106
chr9	31986303	31986667
chr8	2372048	2372226
chr9	69056635	69057594
chr1	168672811	168673034
chr1	5485860	5485967
chr7	61779507	61779658
chr19	23574958	23575317
chr17	28565864	28566111
chr10	124002865	124003414
chr18	76818538	76818756
chr19	41962625	41963075
chr3	89694978	89695145
chr7	151854040	151854249
chr22	30110105	30111951
chr4	169440393	169440683
chr16	88032862	88032994
chr5	56459418	56459567
chr2	98426236	98426450
chr8	49934760	49936345
chr15	84265492	84272678
chr8	48825661	48826187
chr2	188823067	188823810
chr11	133892356	133892730
chr5	9625451	9625716
chr11	6149711	6149803
chr9	70452042	70452272
chr1	181841071	181841368
chr4	136930520	136930674
chr11	57768053	57768272
chr13	56934346	56934561
chr2	117903197	117903421
chr1	193350558	193350930
chr7	51439761	51440101
chr12	38191373	38191716
chr16	88112506	88112880
chr2	199316386	199316651
chr9	23327143	23328507
chr10	48751613	48752838
chr13	20398847	20399390
chr1	164829950	164830465
chrX	11428225	11429112
chr4	150894694	150895027
chr9	14039343	14039736
chr5	45570412	45570723
chrX	99877623	99877758
chr1	175034940	175035524
chr22	40919464	40919547
chr12	18669430	18669752
chr20	17136836	17136989
chr17	3867297	3867830
chr14	23191481	23191760
chr14	103396868	103397009
chr2	77069741	77070123
chr16	85163524	85163847
chr6	54411240	54411558
chr5	1159804	1159945
chr4	58549161	58550564
chr2	197667299	197667443
chr17	6999224	6999580
chrX	34074233	34074401
chr22	40703850	40704883
chr14	104499077	104499272
chr7	49865619	49865751
chr9	86110487	86110615
chr10	127977806	127978045
chr15	97482943	97483234
chr8	1775926	1776081
chr9	76225699	76225890
chr3	4184065	4184128
chr8	5467766	5468504
chr19	34054346	34054939
chr1	197860340	197860580
chr12	7598689	7598925
chr7	49953894	49955011
chr3	5711888	5712146
chr5	53616355	53616510
chr6	54940408	54940541
chr5	3268108	3268701
chr19	23927627	23927916
chr1	180892584	180892843
chr9	24150868	24151161
chr2	186340979	186342072
chr6	71685598	71692875
chr1	243373414	243374871
chr10	49456129	49456430
chr17	25861469	25861861
chr13	42511083	42511307
chr16	31180982	31181859
chr5	21283897	21284035
chr3	139503	145018
chrX	148165613	148165764
chr20	21379372	21389252
chr4	165033699	165033796
chr2	79919806	79920223
chr1	110014	110980
chr10	131317040	131317167
chr1	113875840	113876152
chr20	9367136	9367472
chr8	388714	388910
chr3	103712009	103713414
chr5	7130719	7131630
chr17	13469503	13469843
chr9	83263024	83271199
chr5	17264242	17264429
chr3	107145063	107145336
chr6	55002955	55004423
chr6	48344423	48344867
chr16	57276577	57277144
chr19	55877035	55877202
chr9	35638596	35639452
chr8	546949	547032
chr5	26893571	26894262
chr5	8550305	8550662
chr2	208259696	208259840
chr9	23631609	23631763
chr2	177709673	177709832
chr11	60945565	60945752
chr12	38314952	38315229
chr6	152974498	152974855
chr1	116883726	116884077
chr7	50150777	50152681
chr3	87864233	87864568
chr5	12633708	12634004
chr7	150953006	150955884
chr6	72274474	72274707
chr8	48123452	48123796
chr17	4240799	4245927
chr5	45996540	45996724
chr19	44536518	44541766
chr8	6105388	6105859
chr10	54872387	54872614
chr4	131432241	131432569
chr16	84790755	84791016
chr9	17396222	17396375
chr5	14233302	14233468
chr8	4040716	4040865
chrX	151211961	151213072
chr15	92831015	92831477
chr20	20269573	20270588
chr1	157780630	157780825
chr18	39869761	39874189
chr6	53553309	53553593
chr20	23954411	23954659
chr19	52885323	52886111
chr12	6688056	6688164
chr6	157189755	157190574
chr5	13435737	13435932
chr17	26653016	26653180
chr1	196808615	196810579
chr3	1335121	1335348
chr6	151094909	151095384
chr18	76291978	76292043
chr8	50584095	50584399
chr4	145302040	145302398
chr16	84265823	84266172
chr7	49712589	49712751
chr5	15118584	15119093
chr12	130936025	130936233
chr6	168254831	168255664
chr3	88547682	88548530
chr12	37886075	37886377
chr10	4024876	4025233
chr3	5930484	5930649
chr15	26493364	26493822
chr17	6999440	6999792
chr12	131429195	131429416
chr8	47135801	47135960
chr1	188858155	188858502
chr8	1764529	1764798
chr9	12744572	12747727
chr5	50186853	50187014
chr20	29843781	29844261
chr4	57541397	57541663
chr5	25755162	25755363
chr1	175709166	175709479
chr9	69622166	69629131
chr19	45007427	45007888
chr3	6147238	6147776
chr4	135704742	135704963
chr9	9988697	9988975
chr12	24233245	24233862
chr2	202551828	202552165
chr17	11290690	11290888
chr19	53434456	53434720
chr1	245022075	245022257
chr16	86551286	86551554
chr7	152215069	152215194
chr3	89272446	89272813
chr1	240910168	240910351
chr4	65005602	65006115
chr11	51548524	51548837
chr12	24818808	24819105
chr16	49022352	49022734
chr16	86495322	86495539
chr7	47812404	47812726
chr13	36663687	36663869
chr3	95613248	95613586
chr14	21307217	21309522
chr7	14702746	14703119
chr18	46078301	46078873
chr13	43980867	43980958
chr7	62141710	62142126
chr12	20792028	20792334
chr11	8059193	8059491
chr16	409090	409366
chr1	239719897	239720114
chr9	7955352	7956244
chr8	527576	527827
chr7	153305813	153306030
chr16	58090966	58091356
chr8	2928362	2929491
chr2	82557009	82557241
chr10	122990673	122991121
chr6	69081118	69081287
chr6	167639229	167639387
chrY	18599465	18600331
chr7	115169257	115169352
chr21	31898848	31899050
chr10	2696703	2697090
chr17	12356980	12358046
chr18	61459478	61459817
chr12	124475478	124475722
chr19	42238024	42238398
chr2	6142396	6142561
chr2	8605882	8606133
chr11	1277278	1277518
chr14	22847545	22849530
chr5	51610263	51611993
chr1	116326571	116326961
chr11	4505133	4505283
chr13	38730258	38730611
chr10	42816483	42816803
chr19	23983331	23983474
chr15	81847207	81847349
chr5	55032866	55033372
chr8	43475429	43475805
chr12	17502634	17503394
chr19	57599933	57600034
chrX	4055258	4055621
chr7	151786590	151786981
chr2	203126902	203127107
chr5	9268126	9268228
chr16	639733	639915
chr7	985127	985878
chr10	133733668	133733925
chr13	28217216	28217585
chr1	164567193	164567674
chr7	122862	123186
chr1	176074496	176074624
chr3	89709043	89710737
chr10	42457306	42457729
chr15	86880834	86881008
chr10	48565392	48565647
chr12	37894556	37894700
chr5	15836309	15836534
chr17	25621651	25621999
chr12	20512145	20512615
chr7	5868043	5868374
chr8	42655369	42655627
chr7	46272652	46272995
chr20	8965791	8965985
chr1	162079141	162079264
chr5	27068063	27068260
chr6	164741048	164741222
chr2	198361200	198361303
chr8	2211350	2211508
chr6	167882185	167882591
chr8	4865692	4866350
chr19	24564922	24566031
chr8	2595483	2595832
chr22	29607284	29607613
chr16	84897428	84898786
chr9	72074316	72074563
chr11	48160920	48161082
chr7	14456672	14456829
chr5	16945242	16946163
chr19	56577819	56579557
chr11	125065638	125065851
chr8	3813923	3814151
chr1	184188485	184188816
chr5	17639650	17646692
chr10	119478236	119481349
chr7	1256462	1256714
chr21	10570847	10571338
chr16	90225740	90226098
chr6	54294534	54294811
chr5	18290172	18290557
chr10	132546299	132546464
chr8	50213496	50213630
chr1	182916033	182917110
chr6	70505067	70505178
chr19	23416151	23416520
chr15	74758926	74759032
chr7	63976547	63977716
chr2	102032420	102032774
chr4	58824091	58827309
chr5	26216187	26216517
chrX	40589575	40590055
chr9	77767931	77768087
chr9	39890194	39890532
chr13	53597573	53597682
chr7	62028998	62029983
chr3	8503412	8503645
chr9	78372869	78372996
chr3	89265864	89266655
chrX	138023436	138023621
chr9	22099835	22100189
chr3	9561913	9562013
chr10	57584825	57585088
chr3	97511033	97511935
chr3	8450287	8450484
chr4	55736287	55736389
chr17	11247211	11247709
chr8	47546381	47546527
chr11	4707240	4707308
chr22	45536480	45536624
chr13	23026023	23027107
chr2	202193193	202193375
chr7	114150914	114151313
chrX	121701136	121701831
chr21	14357984	14358326
chr10	43932492	43932832
chr7	114746047	114746407
chr3	98045803	98045885
chr20	24320705	24321039
chr4	139029180	139029420
chr9	31723556	31723921
chr7	64396306	64396515
chr11	131448401	131448726
chr22	35497843	35498612
chr10	43316256	43316354
chr15	100000437	100000603
chr11	125415337	125416078
chr1	239829177	239829332
chr1	245260620	245260776
chr8	1372177	1373517
chr8	50276313	50276499
chr14	22468467	22468836
chr8	42449045	42449406
chr16	48944651	48945274
chr11	61914795	61915035
chr10	128138604	128138730
chr14	22692596	22692725
chr2	2976639	2976968
chr13	55225239	55225637
chr2	78307823	78308062
chr5	6301333	6301688
chr13	35541800	35546487
chr11	6917172	6918873
chr1	119627269	119627345
chr6	71345563	71345693
chr12	2700766	2700878
chr2	56440978	56441091
chr5	56028782	56029922
chrX	58096724	58096927
chr1	242269247	242269408
chr7	729826	730461
chr1	195860962	195861264
chr6	51208077	51208412
chrX	50970911	50971023
chr22	28702020	28702829
chrX	33950306	33951092
chr16	46483119	46483373
chr17	14775609	14775718
chr17	12589760	12590979
chrX	68724258	68724403
chr12	25166110	25167091
chr16	33923927	33924134
chr5	300376	300726
chr5	49562590	49562793
chr10	121927922	121928282
chr6	163921449	163921709
chr14	99417126	99417364
chr4	63890671	63891050
