chr	start	end
chr6_KI270797v1_alt	173091	173251
chr6_KI270800v1_alt	88407	88651
chr21_GL383579v2_alt	90938	95316
chr8_KI270810v1_alt	175840	176109
chr5_KI270791v1_alt	82111	82584
chr14_KI270846v1_alt	1066393	1067023
chr9_GL383541v1_alt	63030	63437
chr5_GL339449v2_alt	147779	148349
chr9_KI270717v1_random	15418	15766
chr11_KI270903v1_alt	212000	212740
chr2_KI270894v1_alt	141124	144367
chr8_KI270819v1_alt	22861	23516
chr3_KI270777v1_alt	2097	2399
chr18_GL383570v1_alt	109620	109982
chr19_KI270882v1_alt	88369	88997
chr22_KI270878v1_alt	21962	22259
chr13_KI270843v1_alt	27687	28000
chr2_KI270893v1_alt	3216	4077
chr8_KI270819v1_alt	129317	129609
chr17_KI270909v1_alt	260135	260361
chr17_GL000258v2_alt	925694	925854
chr13_KI270839v1_alt	69588	69736
chr1_KI270764v1_alt	10530	11356
chr19_KI270887v1_alt	94244	94835
chr2_KI270767v1_alt	62203	62929
chr3_KI270937v1_alt	140043	140386
chr19_KI270889v1_alt	11230	11401
chr17_KI270857v1_alt	1571925	1572293
chr3_GL000221v1_random	6679	7252
chr11_KI270927v1_alt	159050	161542
chr9_KI270717v1_random	35160	35882
chr17_GL000205v2_random	106346	106493
chr4_KI270789v1_alt	148097	148424
chr22_KI270875v1_alt	92518	92914
chr15_KI270850v1_alt	188103	188170
chr13_KI270841v1_alt	87331	87448
chr1_KI270710v1_random	28284	28828
chr7_KI270804v1_alt	139883	140053
chrX_KI270880v1_alt	149340	149591
chr1_KI270892v1_alt	31944	32473
chr15_KI270849v1_alt	190042	190230
chr1_KI270713v1_random	35587	35714
chr12_KI270834v1_alt	80556	81340
chr15_KI270851v1_alt	257012	257370
chr3_GL383526v1_alt	87008	87153
chr1_KI270760v1_alt	23410	23677
chr19_KI270930v1_alt	127371	127588
chr11_KI270927v1_alt	169595	169874
chr22_KI270737v1_random	44027	44385
chr5_KI270791v1_alt	194074	194231
chr19_KI270919v1_alt	59133	60075
chr19_GL383573v1_alt	246721	246970
chr17_JH159146v1_alt	7126	7456
chr2_KI270716v1_random	20603	20761
chr20_KI270869v1_alt	99959	100118
chr20_KI270870v1_alt	49082	49366
chr1_KI270759v1_alt	389174	392725
chr21_GL383578v2_alt	15574	15719
chr15_KI270727v1_random	297389	297668
chr16_GL383556v1_alt	65989	66805
chr13_KI270839v1_alt	35807	36056
chr2_GL383522v1_alt	47838	48116
chr10_KI270825v1_alt	129951	130217
chr5_KI270795v1_alt	39824	40004
chr15_GL383555v2_alt	259651	259881
chr6_GL000253v2_alt	1869898	1870245
chr2_KI270772v1_alt	58104	59359
chr17_JH159147v1_alt	67458	67756
